turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
A,2022.1,EDI MENDES GUIMARAES (60h),3T2345,0,15,,CPPGA2110,931
A,2022.1,DERMEVAL APARECIDO DO CARMO (90h),6M1234 6T23,0,10,,PPGEO0066,931
A,2022.1,MARIA EMILIA SCHUTESKY (30h),3M34,0,15,,PPGEO0075,931
A,2022.1,GUILHERME DE OLIVEIRA GONCALVES (10h),6T2345,0,20,IGD,PPGEO0093,931
A,2022.1,ALISSON LOPES OLIVEIRA (40h),6T2345,0,20,IGD,PPGEO0093,931
A,2022.1,NATALIA HAUSER (10h),6T2345,0,20,IGD,PPGEO0093,931
A,2022.1,CESAR FONSECA FERREIRA FILHO (20h),7M45  7T12,0,20,ppg,PPGEO0116,931
A,2022.1,REINHARDT ADOLFO FUCK (20h),7M45  7T12,0,20,ppg,PPGEO0116,931
A,2022.1,ADALENE MOREIRA SILVA (20h),7M45  7T12,0,20,ppg,PPGEO0116,931
A,2022.1,FEDERICO ALBERTO CUADROS JIMENEZ (60h),4T2345,0,10,,PPGEO0165,931
A,2022.1,NILSON FRANCISQUINI BOTELHO (60h),4M1234,0,20,,PPGEO0294,931
A,2022.1,MARTINO GIORGIONI (60h),3M34 5M34,0,20,,PPGEO0362,931
A,2022.1,ELIZA INEZ NUNES PEIXOTO (60h),5T4567 5N1,0,8,,PPGEO0366,931
A,2022.1,WOLF UWE REIMOLD (30h),6M34,0,20,,PPGEO0367,931
A,2022.1,ADRIANA MARIA COIMBRA HORBE (60h),4M5 5M5 4T1 5T1,0,15,,PPGEO1879,931
A,2022.1,CESAR FONSECA FERREIRA FILHO (10h),7M12,0,20,PPG,PPGEO1880,931
A,2022.1,ADALENE MOREIRA SILVA (10h),7M12,0,20,PPG,PPGEO1880,931
A,2022.1,REINHARDT ADOLFO FUCK (10h),7M12,0,20,PPG,PPGEO1880,931
A,2022.1,PAOLA FERREIRA BARBOSA (60h),2M5 3M5 2T1 3T1,0,20,,PPGEO2109,931
A,2022.1,ENNIO MARQUES PALMEIRA (15h),4T23,0,40,,PPGG0124,901
A,2022.1,LEANDRO LIMA RASMUSSEN (30h),2T23,0,40,,PPGG0125,901
A,2022.1,JUAN FELIX RODRIGUEZ REBOLLEDO (30h),3M12,0,40,,PPGG0127,901
A,2022.1,RAFAEL CERQUEIRA SILVA (30h),4T45,0,40,,PPGG0162,901
A,2022.1,RENATO PINTO DA CUNHA (30h),5T45,0,40,,PPGG0191,901
B,2022.1,ENNIO MARQUES PALMEIRA (15h),6T67,0,40,,PPGG0206,901
C,2022.1,JOSE CAMAPUM DE CARVALHO (15h),6T67,0,40,,PPGG0206,901
D,2022.1,MANOEL PORFIRIO CORDAO NETO (15h),6T67,0,40,,PPGG0206,901
E,2022.1,MARCIO MUNIZ DE FARIAS (15h),6T67,2,40,,PPGG0206,901
F,2022.1,NEWTON MOREIRA DE SOUZA (15h),6T67,0,40,,PPGG0206,901
G,2022.1,GREGORIO LUIS SILVA ARAUJO (15h),6T6 (06/06/2022 - 24/09/2022),0,40,PPG,PPGG0206,901
H,2022.1,MICHELE DAL TOE CASAGRANDE (15h),6T67,0,40,,PPGG0206,901
I,2022.1,RENATO PINTO DA CUNHA (15h),6T67,0,40,,PPGG0206,901
J,2022.1,ANDRE LUIS BRASIL CAVALCANTE (15h),6T67,0,40,,PPGG0206,901
K,2022.1,JUAN FELIX RODRIGUEZ REBOLLEDO (15h),6T67,0,40,,PPGG0206,901
L,2022.1,RAFAEL CERQUEIRA SILVA (15h),6T67,0,40,,PPGG0206,901
M,2022.1,LEANDRO LIMA RASMUSSEN (15h),6T67,0,40,,PPGG0206,901
A,2022.1,MICHELE DAL TOE CASAGRANDE (30h),3T23,0,40,,PPGG0211,901
14,2022.1,GREGORIO LUIS SILVA ARAUJO (30h),5T6  5N1 (06/06/2022 - 24/09/2022),0,40,AT-23/11,PPGG0295,901
A,2022.1,ANDRE PACHECO DE ASSIS (30h),4T67 4N12,0,40,,PPGG0295,901
B,2022.1,ENNIO MARQUES PALMEIRA (30h),4T67 4N12,0,40,,PPGG0295,901
C,2022.1,JOSE CAMAPUM DE CARVALHO (30h),4T67 4N12,0,40,,PPGG0295,901
D,2022.1,MANOEL PORFIRIO CORDAO NETO (30h),4T67 4N12,0,40,,PPGG0295,901
E,2022.1,MARCIO MUNIZ DE FARIAS (30h),4T67 4N12,0,40,,PPGG0295,901
F,2022.1,NEWTON MOREIRA DE SOUZA (30h),4T67 4N12,0,40,,PPGG0295,901
G,2022.1,GREGORIO LUIS SILVA ARAUJO (30h),4T6  4N1 (06/06/2022 - 24/09/2022),0,40,PPG,PPGG0295,901
H,2022.1,MICHELE DAL TOE CASAGRANDE (30h),4T67 4N12,0,40,,PPGG0295,901
I,2022.1,RENATO PINTO DA CUNHA (30h),4T67 4N12,0,40,,PPGG0295,901
J,2022.1,ANDRE LUIS BRASIL CAVALCANTE (30h),4T67 4N12,0,40,,PPGG0295,901
K,2022.1,JUAN FELIX RODRIGUEZ REBOLLEDO (30h),4T67 4N12,0,40,,PPGG0295,901
L,2022.1,RAFAEL CERQUEIRA SILVA (30h),4T67 4N12,0,40,,PPGG0295,901
M,2022.1,LEANDRO LIMA RASMUSSEN (30h),4T67 4N12,0,40,,PPGG0295,901
A,2022.1,ANDRE PACHECO DE ASSIS (60h),5T67 5N1234,0,40,,PPGG0297,901
B,2022.1,ENNIO MARQUES PALMEIRA (60h),5T67 5N1234,0,40,,PPGG0297,901
C,2022.1,JOSE CAMAPUM DE CARVALHO (60h),5T67 5N1234,0,40,,PPGG0297,901
D,2022.1,MANOEL PORFIRIO CORDAO NETO (60h),5T67 5N1234,0,40,,PPGG0297,901
E,2022.1,MARCIO MUNIZ DE FARIAS (60h),5T67 5N1234,0,40,,PPGG0297,901
F,2022.1,NEWTON MOREIRA DE SOUZA (60h),5T67 5N1234,0,40,,PPGG0297,901
G,2022.1,GREGORIO LUIS SILVA ARAUJO (60h),5T67 5N1234,0,40,,PPGG0297,901
H,2022.1,MICHELE DAL TOE CASAGRANDE (60h),5T67 5N1234,0,40,,PPGG0297,901
I,2022.1,RENATO PINTO DA CUNHA (60h),5T67 5N1234,1,40,,PPGG0297,901
J,2022.1,ANDRE LUIS BRASIL CAVALCANTE (60h),5T67 5N1234,0,40,,PPGG0297,901
K,2022.1,JUAN FELIX RODRIGUEZ REBOLLEDO (60h),5T67 5N1234,0,40,,PPGG0297,901
M,2022.1,LEANDRO LIMA RASMUSSEN (60h),5T67 5N1234,0,40,,PPGG0297,901
A,2022.1,NEWTON MOREIRA DE SOUZA (30h),4M34,0,40,,PPGG0301,901
A,2022.1,GREGORIO LUIS SILVA ARAUJO (30h),5M12 (06/06/2022 - 24/09/2022),0,40,a definir,PPGG0326,901
A,2022.1,ENNIO MARQUES PALMEIRA (15h),2M34,0,40,,PPGG2134,901
A,2022.1,LEANDRO LIMA RASMUSSEN (30h),2M12,0,40,,PPGG2136,901
A,2022.1,MANOEL PORFIRIO CORDAO NETO (30h),6M34,0,40,,PPGG2172,901
A,2022.1,ANDRE LUIS BRASIL CAVALCANTE (30h),4M12,0,40,,PPGG2173,901
A,2022.1,MARCIO MUNIZ DE FARIAS (30h),3M34,0,40,,PPGG3928,901
A,2022.1,ANDRE PACHECO DE ASSIS (30h),5M34,0,40,,PPGG3932,901
02,2022.1,WILDE CARDOSO GONTIJO JÚNIOR (60h),6M1234,0,20,A designar,PROFAGU0021,1503
02,2022.1,DANIELA NOGUEIRA SOARES (30h),5M12,0,20,A designar,PROFAGU0022,1503
02,2022.1,MARIA CRISTINA DE OLIVEIRA (22h),6T234,0,20,A designar,PROFÁGUA1949,1503
02,2022.1,CARLOS TADEU CARVALHO DO NASCIMENTO (23h),6T234,0,20,A designar,PROFÁGUA1949,1503
02,2022.1,IRINEU TAMAIO (30h),4N12,0,20,A designar,PROFÁGUA3124,1503
03,2022.1,ANTONIO DE ALMEIDA NOBRE JUNIOR (30h),23T6  23N1,0,20,A designar,PROFÁGUA3989,1503
03,2022.1,LUCIJANE MONTEIRO DE ABREU (30h),23T6  23N1,0,20,A designar,PROFÁGUA3989,1503
A,2022.1,LUCIANA DE OLIVEIRA MIRANDA (30h),7M1234,0,30,MDR,CPPAGR0024,933
A,2022.1,LUIZ HONORATO DA SILVA JUNIOR (45h),5T67 5N1,0,30,,PPGCONT0055,933
A,2022.1,ALEXANDRE NASCIMENTO DE ALMEIDA (30h),3N234,0,30,,PPGP0013,933
A,2022.1,JONILTO COSTA SOUSA (30h),6M12,0,30,,PPGP0016,933
A,2022.1,ANDREA FELIPPE CABELLO (30h),2N123,0,30,,PPGP0020,933
A,2022.1,MARIA JULIA PANTOJA DE BRITTO (30h),4T67 4N12,0,30,,PPGP0036,933
02,2022.1,ELAINE NOLASCO RIBEIRO (30h),7T6  7N1234 (02/08/2022 - 20/09/2022),0,30,A definir,PPGP0052,933
A,2022.1,MAURO EDUARDO DEL GROSSI (30h),3M12,0,30,,PPGP3655,933
A,2022.1,ANA FLAVIA MAGALHAES PINTO (60h),3N1234,0,35,,PPGHIS0042,928
A,2022.1,LUIZ CESAR DE SA JUNIOR (30h),7M34,0,25,,PPGHIS0320,928
A,2022.1,ANDRE GUSTAVO DE MELO ARAUJO (60h),4T2345,0,35,,PPGHIS2335,928
A,2022.1,MATEUS GAMBA TORRES (60h),5N1234,0,35,,PPGHIS2519,928
A,2022.1,ELOISA PEREIRA BARROSO (60h),5M1234,0,15,,PPGHIS2520,928
A,2022.1,LUIZ CESAR DE SA JUNIOR (30h),7M12,0,25,,PPGHIS3630,928
A,2022.1,EDNA DIAS CANEDO (60h),3T45 5T45,0,25,,PPGI0081,895
TC,2022.1,CLAUDIA NALON (60h),24T45,0,20,A definir.,PPGI0084,895
ED,2022.1,EDNA DIAS CANEDO (60h),3T23 5T23,0,0,,PPGI0088,895
GP,2022.1,GERALDO PEREIRA ROCHA FILHO (60h),2T45 4T45,0,1,,PPGI0088,895
LI,2022.1,LI WEIGANG (60h),2M12 4M12,0,3,,PPGI0088,895
T,2022.1,MARCELO ANTONIO MAROTTA (60h),2T23 4T23,0,1,,PPGI0088,895
SE,2022.1,CELIA GHEDINI RALHA (30h),6T23 (06/06/2022 - 24/09/2022),0,40,-,PPGI0095,895
A,2022.1,ALETEIA PATRICIA FAVACHO DE ARAUJO VON PAUMGARTTEN (60h),2M34 4M34,0,25,,PPGI0102,895
B,2022.1,PRISCILA AMERICA SOLIS MENDEZ BARRETO (60h),2T45 4T45,1,10,,PPGI0102,895
MY,2022.1,RICARDO PEZZUOL JACOBI (30h),4M5 4T1,0,1,,PPGI0104,895
E,2022.1,EDNA DIAS CANEDO (30h),3M5 3T1,0,4,,PPGI0105,895
GE,2022.1,GENAINA NUNES RODRIGUES (30h),6T23,0,1,,PPGI0105,895
LP,2022.1,LUIS PAULO FAINA GARCIA (30h),2M5 2T1,0,1,,PPGI0105,895
MH,2022.1,MARISTELA TERTO DE HOLANDA (30h),2M5 2T1,0,8,,PPGI0105,895
VA,2022.1,VANDER RAMOS ALVES (30h),6M5 6T1,0,1,,PPGI0105,895
RB,2022.1,RODRIGO BONIFACIO DE ALMEIDA (60h),3M34 5M34,0,20,,PPGI0113,895
TT,2022.1,MAURICIO AYALA RINCON (60h),2M34 4M34,0,25,,PPGI0130,895
MC,2022.1,GENAINA NUNES RODRIGUES (60h),3T23 5T23,0,25,,PPGI0134,895
PO,2022.1,MARCELO ANTONIO MAROTTA (60h),6M12 6M34,0,25,,PPGI0183,895
PD,2022.1,RICARDO LOPES DE QUEIROZ (60h),2M34 4M34,0,20,,PPGI0199,895
IA,2022.1,LI WEIGANG (60h),2M12 4M12,0,25,,PPGI2221,895
SC,2022.1,ALBA CRISTINA MAGALHAES ALVES DE MELO (60h),2T23 4T23,0,40,,PPGI2222,895
A,2022.1,MARIA ALZIRA DE ARAUJO NUNES (15h),3M34,0,20,,PPGINT1974,960
A,2022.1,MARIA ALZIRA DE ARAUJO NUNES (15h),3M4,0,20,,PPGINT1975,960
A,2022.1,CARLA TATIANA MOTA ANFLOR (60h),7M12 7M34,0,1,,PPGINT1982,960
A,2022.1,RODRIGO ANDRES MIRANDA CERDA (60h),4M12 6M12,0,20,,PPGINT2000,960
A,2022.1,JHON NERO VAZ GOULART (60h),3T23 5T23,0,20,,PPGINT2019,960
A,2022.1,SUZANA MOREIRA AVILA (60h),2T2345 (06/06/2022 - 24/09/2022),0,10,A DEFINIR,PPGINT2105,960
A,2022.1,CARLA TATIANA MOTA ANFLOR (60h),2M34 4M34,0,20,,PPGINT2169,960
A,2022.1,MARCUS VINICIUS GIRAO DE MORAIS (60h),5M12 5M34,0,20,,PPGINT2171,960
A,2022.1,ANA SUELLY ARRUDA CAMARA CABRAL (30h),4T67 4N12,0,2,,PPGAS0453,1495
A,2022.1,ORMEZINDA MARIA RIBEIRO (30h),5T45 (06/06/2022 - 24/09/2022),0,2,A definir,PPGL0012,1495
A,2022.1,ORMEZINDA MARIA RIBEIRO (30h),5T23 (06/06/2022 - 24/09/2022),0,3,A definir,PPGL0013,1495
B,2022.1,GLADYS PLENS DE QUEVEDO PEREIRA DE CAMARGO (30h),7M34,0,3,,PPGL0013,1495
01,2022.1,ENILDE LEITE DE JESUS FAULSTICH (30h),7M34,0,1,Sala do professor,PPGL0057,1495
04,2022.1,FRANCISCA CORDELIA OLIVEIRA DA SILVA (30h),2N12,0,1,Sala do professor,PPGL0060,1495
B,2022.1,ROSINEIDE MAGALHAES DE SOUSA (30h),6T34,0,5,,PPGL0060,1495
C,2022.1,JULIANA DE FREITAS DIAS (30h),2N123,0,1,,PPGL0060,1495
A,2022.1,ORMEZINDA MARIA RIBEIRO (45h),5M123 (06/06/2022 - 24/09/2022),0,1,A definir,PPGL0061,1495
A,2022.1,MARINA MARIA SILVA MAGALHAES (45h),2T234,0,2,,PPGL0063,1495
B,2022.1,ENILDE LEITE DE JESUS FAULSTICH (45h),3T234,0,1,,PPGL0063,1495
A,2022.1,ENILDE LEITE DE JESUS FAULSTICH (45h),5T234,0,1,,PPGL0064,1495
A,2022.1,HELOISA MARIA MOREIRA LIMA DE ALMEIDA SALLES (30h),4T67 6T67,0,5,,PPGL0082,1495
A,2022.1,MARINA MARIA SILVA MAGALHAES (30h),5M23,0,3,,PPGL0146,1495
A,2022.1,MARINA MARIA SILVA MAGALHAES (60h),6T2345,0,2,,PPGL0157,1495
B,2022.1,DIONEY MOREIRA GOMES (60h),6T2345,0,1,,PPGL0157,1495
C,2022.1,THIAGO COSTA CHACON (60h),7M1234,0,3,,PPGL0157,1495
D,2022.1,MARIA IZABEL SANTOS MAGALHAES (60h),6M2345 (06/06/2022 - 24/09/2022),0,1,A definir,PPGL0157,1495
A,2022.1,ANA ADELINA LOPO RAMOS (60h),3M1234,0,1,,PPGL0159,1495
B,2022.1,JULIANA DE FREITAS DIAS (60h),7M2345,0,2,,PPGL0159,1495
C,2022.1,FRANCISCA CORDELIA OLIVEIRA DA SILVA (60h),6T2345,0,1,,PPGL0159,1495
A,2022.1,ABDELHAK RAZKY (45h),3M34 5M34,0,1,,PPGL0169,1495
A,2022.1,ENILDE LEITE DE JESUS FAULSTICH (30h),4T234,0,2,,PPGL0199,1495
B,2022.1,ABDELHAK RAZKY (30h),3M5 3T1,0,1,,PPGL0199,1495
C,2022.1,JULIANA SOLEDADE BARBOSA COELHO (30h),7M23,0,3,,PPGL0199,1495
A,2022.1,MARCUS VINICIUS DA SILVA LUNGUINHO (30h),4M34 (06/06/2022 - 24/09/2022),0,4,A definir,PPGL2026,1495
B,2022.1,DIONEY MOREIRA GOMES (30h),6M12,0,1,,PPGL2026,1495
C,2022.1,PAULO MEDEIROS JUNIOR (30h),3M5 3T1,0,2,,PPGL2026,1495
A,2022.1,ROSINEIDE MAGALHAES DE SOUSA (30h),5T23,0,4,,PPGL2027,1495
B,2022.1,ULISDETE RODRIGUES DE SOUZA RODRIGUES (30h),7T23,0,1,,PPGL2027,1495
B,2022.1,RODRIGO ALBUQUERQUE PEREIRA (30h),3N123,0,4,,PPGL2196,1495
A,2022.1,FLAVIA DE CASTRO ALVES (15h),6M23,0,5,,PPGL2253,1495
A,2022.1,ANA SUELLY ARRUDA CAMARA CABRAL (45h),5T67 5N123,0,2,,PPGL2443,1495
A,2022.1,MARINA MARIA SILVA MAGALHAES (45h),3M234,0,25,,PPGL2574,1495
A,2022.1,MARIA LUIZA MONTEIRO SALES COROA (30h),3T34 (06/06/2022 - 24/09/2022),0,3,A definir,PPGL2575,1495
B,2022.1,JULIANA DE FREITAS DIAS (30h),3T56,0,3,,PPGL2575,1495
C,2022.1,VIVIANE DE MELO RESENDE (30h),7M12 (06/06/2022 - 24/09/2022),0,1,A definir,PPGL2575,1495
A,2022.1,GLAUCIO DE CASTRO JUNIOR (45h),3T234 (06/06/2022 - 24/09/2022),0,12,Darcy Ribeiro,PPGL2742,1495
B,2022.1,ENILDE LEITE DE JESUS FAULSTICH (45h),2T234,0,3,,PPGL2742,1495
A,2022.1,THIAGO COSTA CHACON (45h),4M234,0,15,,PPGL2743,1495
A,2022.1,FLAVIA DE OLIVEIRA MAIA PIRES (22h),4T345 (06/06/2022 - 24/09/2022),0,8,A definir,PPGL2744,1495
A,2022.1,MICHELLE MACHADO DE OLIVEIRA VILARINHO (23h),4T345 (06/06/2022 - 24/09/2022),0,8,A definir,PPGL2744,1495
A,2022.1,ROSINEIDE MAGALHAES DE SOUSA (45h),4N123,0,13,a definir,PPGL3142,1495
A,2022.1,ROZANA REIGOTA NAVES (30h),6M12,0,1,,PPGL3144,1495
B,2022.1,FLAVIA DE CASTRO ALVES (30h),7M34,0,2,,PPGL3144,1495
A,2022.1,ANA SUELLY ARRUDA CAMARA CABRAL (45h),3T2345,0,15,,PPGL3150,1495
A,2022.1,THIAGO BLANCH PIRES (30h),4T23,0,8,,PPGL3151,1495
A,2022.1,DIONEY MOREIRA GOMES (30h),6M5 6T1,0,1,,PPGL3170,1495
B,2022.1,VIVIANE DE MELO RESENDE (30h),7M45 (06/06/2022 - 24/09/2022),0,5,A definir,PPGL3664,1495
A,2022.1,ROSINEIDE MAGALHAES DE SOUSA (30h),5N123,0,4,,PPGL3667,1495
B,2022.1,ORMEZINDA MARIA RIBEIRO (30h),5N12 (06/06/2022 - 24/09/2022),0,2,a definir,PPGL3667,1495
C,2022.1,MARIA LUIZA MONTEIRO SALES COROA (30h),4T34 (06/06/2022 - 24/09/2022),0,3,A definir,PPGL3667,1495
D,2022.1,ANA BEATRIZ BARBOSA DE SOUZA (30h),6T23,0,1,,PPGL3667,1495
E,2022.1,JULIANA SOLEDADE BARBOSA COELHO (30h),7M45,0,3,,PPGL3667,1495
A,2022.1,MARIA LUIZA MONTEIRO SALES COROA (45h),6T345 (06/06/2022 - 24/09/2022),0,2,A definir,PPGL3867,1495
A,2022.1,ELOISA NASCIMENTO SILVA PILATI (45h),6T234 (06/06/2022 - 24/09/2022),0,1,A definir,PPGL4054,1495
A,2022.1,FIDEL ARMANDO CANAS CHAVEZ (60h),4T2345 (06/06/2022 - 24/09/2022),0,25,A definir,PGLA0066,1203
A,2022.1,GLADYS PLENS DE QUEVEDO PEREIRA DE CAMARGO (30h),7M12,0,1,,PGLA0108,1203
A,2022.1,LUCIA MARIA DE ASSUNCAO BARBOSA (60h),5M1234 (06/06/2022 - 24/09/2022),0,25,A definir,PGLA2085,1203
A,2022.1,GLADYS PLENS DE QUEVEDO PEREIRA DE CAMARGO (60h),2N1234,0,25,,PGLA2914,1203
B,2022.1,JANAINA SOARES DE OLIVEIRA ALVES (60h),4N1234,0,25,,PGLA2914,1203
C,2022.1,KYOKO SEKINO (60h),2T2345 (06/06/2022 - 24/09/2022),0,25,A definir,PGLA2914,1203
A,2022.1,JOSE CARLOS PAES DE ALMEIDA FILHO (60h),5T2345 (06/06/2022 - 24/09/2022),0,25,A definir,PGLA3148,1203
A,2022.1,MARIA DEL CARMEN DE LA TORRE ARANDA (60h),3T2345,0,25,,PGLA3149,1203
A,2022.1,PAULO PETRONILIO CORREIA (60h),5T2345,0,25,,POSLIT0027,987
A,2022.1,ANA PAULA APARECIDA CAIXETA (60h),5N1234 (06/06/2022 - 24/09/2022),0,20,a definir,POSLIT0037,987
A,2022.1,PIERO LUIS ZANETTI EYBEN (60h),2T2345,0,20,,POSLIT0044,987
09,2022.1,ROBERTA CANTARELA (30h),7T45,0,2,Sala do professor,POSLIT0288,987
A,2022.1,ERIVELTO DA ROCHA CARVALHO (30h),7M12,0,5,,POSLIT0288,987
B,2022.1,PIERO LUIS ZANETTI EYBEN (30h),7M12,0,1,,POSLIT0288,987
C,2022.1,EDVALDO APARECIDO BERGAMO (30h),7M12,0,1,,POSLIT0288,987
D,2022.1,AUGUSTO RODRIGUES DA SILVA JUNIOR (30h),7M34,0,1,,POSLIT0288,987
E,2022.1,MARIA DA GLORIA MAGALHAES DOS REIS (30h),7M34,0,1,,POSLIT0288,987
F,2022.1,JOSE LUIS MARTINEZ AMARO (30h),6M23,0,1,,POSLIT0288,987
G,2022.1,HENRYK SIEWIERSKI (30h),6M12 (06/06/2022 - 24/09/2022),0,1,a definir,POSLIT0288,987
H,2022.1,ROBERTA CANTARELA (30h),7M34,0,1,,POSLIT0288,987
A,2022.1,ERIVELTO DA ROCHA CARVALHO (30h),7M34,0,5,,POSLIT0305,987
B,2022.1,MARIA DA GLORIA MAGALHAES DOS REIS (30h),7M12,0,3,,POSLIT0305,987
C,2022.1,AUGUSTO RODRIGUES DA SILVA JUNIOR (30h),7M12,0,1,,POSLIT0305,987
D,2022.1,JOSE LUIS MARTINEZ AMARO (30h),6T23,0,1,,POSLIT0305,987
E,2022.1,HENRYK SIEWIERSKI (30h),7T23 (06/06/2022 - 24/09/2022),0,1,a definir,POSLIT0305,987
A,2022.1,RICARDO ARAUJO (60h),3T23 5T23,0,15,,POSLIT2581,987
A,2022.1,SERGE DOMINIQUE MARGEL (60h),5T6  5N1234 (06/06/2022 - 24/09/2022),0,15,A definir,POSLIT2582,987
A,2022.1,ELGA IVONE PEREZ LABORDE LEITE (60h),4T67 4N1234,0,20,,POSLIT2583,987
A,2022.1,JOSE LUIS MARTINEZ AMARO (60h),5T2345,0,15,,POSLIT2584,987
A,2022.1,REGINA DALCASTAGNE (60h),5M1234,0,12,,POSLIT3159,987
A,2022.1,EDVALDO APARECIDO BERGAMO (60h),6T2345,0,15,,POSLIT3582,987
A,2022.1,MARIA ISABEL EDOM PIRES (60h),3N1234 (06/06/2022 - 24/09/2022),0,8,Darcy Ribeiro,POSLIT3585,987
A,2022.1,KETI TENENBLAT (30h),4T23,0,30,,PPGMAT0025,983
A,2022.1,TARCISIO CASTRO SILVA (75h),2T45 4T45 5T45,0,30,,PPGMAT0045,983
A,2022.1,EMERSON FERREIRA DE MELO (45h),3M5 6M5 3T1,0,6,,PPGMAT0098,983
B,2022.1,WILLIAN CINTRA DA SILVA (45h),4M5 5M5 4T1,0,6,,PPGMAT0098,983
C,2022.1,JAQUELINE GODOY MESQUITA (45h),4M5 5M5 4T1,1,6,,PPGMAT0098,983
D,2022.1,PAVEL ZALESSKI (45h),4M5 5M5 4T1,0,6,,PPGMAT0098,983
E,2022.1,MARTINO GARONZI (45h),4M5 5M5 4T1,0,6,,PPGMAT0098,983
A,2022.1,LUIS HENRIQUE DE MIRANDA (15h),6M34,0,30,,PPGMAT0164,983
A,2022.1,DIEGO MARQUES FERREIRA (60h),3T67 4T67 3N12 4N12,0,8,,PPGMAT0171,983
B,2022.1,GIOVANY DE JESUS MALCHER FIGUEIREDO (60h),2T67 5T67 2N12 5N12,0,6,,PPGMAT0171,983
C,2022.1,JOAO PAULO DOS SANTOS (60h),2T67 5T67 2N12 5N12,0,8,,PPGMAT0171,983
D,2022.1,KETI TENENBLAT (60h),2T67 5T67 2N12 5N12,0,8,,PPGMAT0171,983
E,2022.1,LILIANE DE ALMEIDA MAIA (60h),2T67 5T67 2N12 5N12,0,8,,PPGMAT0171,983
F,2022.1,HEMAR TEIXEIRA GODINHO (60h),2T67 5T67 2N12 5N12,0,8,,PPGMAT0171,983
G,2022.1,MAURICIO AYALA RINCON (60h),2T67 5T67 2N12 5N12,0,6,,PPGMAT0171,983
H,2022.1,PAVEL SHUMYATSKY (60h),2T67 5T67 2N12 5N12,0,8,,PPGMAT0171,983
I,2022.1,YURI DUMARESQ SOBRAL (60h),3T67 4T67 3N12 4N12,0,8,,PPGMAT0171,983
J,2022.1,ALEX CARRAZEDO DANTAS (60h),2T67 5T67 2N12 5N12,1,8,,PPGMAT0171,983
K,2022.1,LILIANE DE ALMEIDA MAIA (60h),2T67 5T67 2N12 5N12,0,8,,PPGMAT0171,983
L,2022.1,IGOR DOS SANTOS LIMA (60h),2T67 5T67 2N12 5N12,0,6,,PPGMAT0171,983
A,2022.1,JOAO PAULO DOS SANTOS (15h),4M34,0,30,,PPGMAT0173,983
A,2022.1,EDUARDO ANTONIO DA SILVA (15h),6T23,3,30,,PPGMAT0175,983
A,2022.1,MA TO FU (30h),3M5 3T1,0,5,,PPGMAT0181,983
B,2022.1,CARLOS ALBERTO PEREIRA DOS SANTOS (30h),3M5 3T1,0,5,,PPGMAT0181,983
C,2022.1,MAURO MORAES ALVES PATRAO (30h),3M5 3T1,0,5,,PPGMAT0181,983
D,2022.1,MARCELO FERNANDES FURTADO (30h),3M5  3T1 (06/06/2022 - 24/09/2022),0,5,matematica,PPGMAT0181,983
E,2022.1,RAIMUNDO DE ARAUJO BASTOS JUNIOR (30h),3M5  3T1 (06/06/2022 - 24/09/2022),0,6,matematica,PPGMAT0181,983
F,2022.1,THEO ALLAN DARN ZAPATA (30h),3M5  3T1 (06/06/2022 - 24/09/2022),0,2,PPGMAT,PPGMAT0181,983
A,2022.1,MANUELA CAETANO MARTINS DE REZENDE (15h),2M5,0,2,,PPGMAT0193,983
B,2022.1,IRINA SVIRIDOVA (15h),2M5,0,2,,PPGMAT0193,983
C,2022.1,LUIS HENRIQUE DE MIRANDA (15h),2M5 (06/06/2022 - 24/09/2022),0,4,PPGMAT,PPGMAT0193,983
D,2022.1,ALBERTO MASAYOSHI FARIA OHASHI (15h),2M5,0,2,,PPGMAT0193,983
E,2022.1,RICARDO PARREIRA DA SILVA (15h),2M5,0,2,,PPGMAT0193,983
F,2022.1,CHANG CHUNG YU DOREA (15h),2M5,1,2,,PPGMAT0193,983
G,2022.1,NORAI ROMEU ROCCO (15h),2M5,0,2,,PPGMAT0193,983
H,2022.1,ANDRE CALDAS DE SOUZA (15h),2M5,0,2,,PPGMAT0193,983
I,2022.1,DANIELE NANTES SOBRINHO (15h),2M5,0,5,PPGMAT,PPGMAT0193,983
J,2022.1,LUCIANA MARIA DIAS DE AVILA RODRIGUES (15h),2M5,0,2,,PPGMAT0193,983
K,2022.1,VICTOR PETROGRADSKIY (15h),2M5,1,1,,PPGMAT0193,983
L,2022.1,CATIA REGINA GONCALVES (15h),2M5,0,1,,PPGMAT0193,983
M,2022.1,THEO ALLAN DARN ZAPATA (15h),2M5,0,1,,PPGMAT0193,983
N,2022.1,TARCISIO CASTRO SILVA (15h),2M5,0,1,,PPGMAT0193,983
A,2022.1,GURAM DONADZE (75h),2M12 4M12 5M12,0,30,,PPGMAT0206,983
A,2022.1,PEDRO ROITMAN (75h),3M34 5M34 6M34,0,30,,PPGMAT0212,983
A,2022.1,ALBERTO MASAYOSHI FARIA OHASHI (75h),4M5 5M5 3T23 5T1,1,30,,PPGMAT0215,983
A,2022.1,HEMAR TEIXEIRA GODINHO (15h),5T23,0,30,,PPGMAT0228,983
A,2022.1,ALINE GOMES DA SILVA PINTO (60h),3N234 4N234,0,15,,PPGMAT0233,983
